Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score
French Open,2022-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Zverev A.,Baez S.,Zverev A.,3,36,7075,1178,1.14,5.5,2-6 4-6 6-1 6-2 7-5
French Open,2022-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Munar J.,Schwartzman D.,Schwartzman D.,87,16,710,2505,3.4,1.33,6-2 7-6 2-6 2-6 2-6
French Open,2022-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Alcaraz C.,Ramos-Vinolas A.,Alcaraz C.,6,44,4648,1058,1.03,15.0,6-1 6-7 5-7 7-6 6-4
French Open,2022-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Molcan A.,Djokovic N.,Djokovic N.,38,1,1163,8660,15.0,1.03,2-6 3-6 6-7
French Open,2022-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Nakashima B.,Griekspoor T.,Nakashima B.,75,58,827,949,2.62,1.5,7-6 6-4 6-2
French Open,2022-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Coric B.,Dimitrov G.,Dimitrov G.,279,21,183,1740,4.0,1.25,0-6 4-6 3-6
French Open,2022-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Korda S.,Gasquet R.,Korda S.,30,70,1326,853,1.4,3.0,7-6 6-3 6-3
French Open,2022-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Moutet C.,Nadal R.,Nadal R.,139,5,451,5525,15.0,1.03,3-6 1-6 4-6
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Ruud C.,Ruusuvuori E.,Ruud C.,8,61,3940,920,1.12,6.0,6-3 6-4 6-2
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Laaksonen H.,Rune H.,Rune H.,96,40,668,1159,6.0,1.12,2-6 3-6 3-6
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Medvedev D.,Djere L.,Medvedev D.,2,56,7980,956,1.36,3.2,6-3 6-4 6-3
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Bublik A.,Kecmanovic M.,Kecmanovic M.,42,31,1083,1316,4.5,1.2,6-4 5-7 2-6 1-6
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Goffin D.,Tiafoe F.,Goffin D.,48,27,1023,1599,1.66,2.2,3-6 7-6 6-2 6-4
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Cachin P.,Gaston H.,Gaston H.,153,74,412,828,1.9,1.9,4-6 2-6 4-6
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Cilic M.,Fucsovics M.,Cilic M.,23,57,1695,955,1.44,2.75,4-6 6-4 6-2 6-3
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Sousa J.,Sonego L.,Sonego L.,63,35,906,1190,3.0,1.4,6-7 3-6 4-6
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Mcdonald M.,Basilashvili N.,Mcdonald M.,60,24,941,1628,2.5,1.53,6-3 6-1 6-4
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Cecchinato M.,Hurkacz H.,Hurkacz H.,132,13,475,3095,5.5,1.14,1-6 4-6 2-6
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Garin C.,Ivashka I.,Garin C.,37,50,1168,1010,1.5,2.62,6-3 7-6 4-6 6-3
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Evans D.,Ymer M.,Ymer M.,32,95,1232,672,1.44,2.75,3-6 6-3 2-6 3-6
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Simon G.,Johnson S.,Simon G.,158,92,391,689,2.62,1.5,7-5 6-1 7-6
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Kolar Z.,Tsitsipas S.,Tsitsipas S.,134,4,468,5965,17.0,1.02,3-6 6-7 7-6 6-7
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Sinner J.,Carballes Baena R.,Sinner J.,12,89,3185,704,1.07,9.0,3-6 6-4 6-4 6-3
French Open,2022-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Delbonis F.,Rublev A.,Rublev A.,65,7,894,3945,6.0,1.12,3-6 6-3 2-6 3-6
French Open,2022-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Schwartzman D.,Dimitrov G.,Schwartzman D.,16,21,2505,1740,2.37,1.57,6-3 6-1 6-2
French Open,2022-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Krajinovic F.,Auger-Aliassime F.,Auger-Aliassime F.,55,9,965,3820,3.5,1.3,6-7 6-7 5-7
French Open,2022-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Bedene A.,Djokovic N.,1,195,8660,291,1.01,21.0,6-3 6-3 6-2
French Open,2022-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Van De Zandschulp B.,Nadal R.,Nadal R.,29,5,1344,5525,11.0,1.05,3-6 2-6 4-6
French Open,2022-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Zapata Miralles B.,Isner J.,Zapata Miralles B.,131,26,475,1616,2.37,1.57,6-4 3-6 6-4 6-7 6-3
French Open,2022-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Nakashima B.,Zverev A.,Zverev A.,75,3,827,7075,8.0,1.08,6-7 3-6 6-7
French Open,2022-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Khachanov K.,Norrie C.,Khachanov K.,25,11,1620,3455,2.5,1.53,6-2 7-5 5-7 6-4
French Open,2022-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Korda S.,Alcaraz C.,Alcaraz C.,30,6,1326,4648,5.0,1.16,4-6 4-6 2-6
French Open,2022-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Sinner J.,Mcdonald M.,Sinner J.,12,60,3185,941,1.07,9.0,6-3 7-6 6-3
French Open,2022-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Garin C.,Rublev A.,Rublev A.,37,7,1168,3945,4.0,1.25,4-6 6-3 2-6 6-7
French Open,2022-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Medvedev D.,Kecmanovic M.,Medvedev D.,2,31,7980,1316,1.66,2.2,6-2 6-4 6-2
French Open,2022-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Simon G.,Cilic M.,Cilic M.,158,23,391,1695,4.33,1.22,0-6 3-6 2-6
French Open,2022-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Hurkacz H.,Goffin D.,Hurkacz H.,13,48,3095,1023,1.66,2.2,7-5 6-2 6-1
French Open,2022-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Ymer M.,Tsitsipas S.,Tsitsipas S.,95,4,672,5965,11.0,1.05,2-6 2-6 1-6
French Open,2022-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Ruud C.,Sonego L.,Ruud C.,8,35,3940,1190,1.16,5.0,6-2 6-7 1-6 6-4 6-3
French Open,2022-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Gaston H.,Rune H.,Rune H.,74,40,828,1159,3.5,1.3,3-6 3-6 3-6
French Open,2022-05-29,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Schwartzman D.,Djokovic N.,1,16,8660,2505,1.07,9.0,6-1 6-3 6-3
French Open,2022-05-29,Grand Slam,Outdoor,Clay,4th Round,5,Zapata Miralles B.,Zverev A.,Zverev A.,131,3,475,7075,10.0,1.06,6-7 5-7 3-6
French Open,2022-05-29,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Auger-Aliassime F.,Nadal R.,5,9,5525,3820,1.14,5.5,3-6 6-3 6-2 3-6 6-3
French Open,2022-05-29,Grand Slam,Outdoor,Clay,4th Round,5,Khachanov K.,Alcaraz C.,Alcaraz C.,25,6,1620,4648,7.0,1.1,1-6 4-6 4-6
French Open,2022-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Ruud C.,Hurkacz H.,Ruud C.,8,13,3940,3095,1.57,2.37,6-2 6-3 3-6 6-3
French Open,2022-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Tsitsipas S.,Rune H.,Rune H.,4,40,5965,1159,1.2,4.5,5-7 6-3 3-6 4-6
French Open,2022-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Cilic M.,Medvedev D.,Cilic M.,23,2,1695,7980,3.75,1.28,6-2 6-3 6-2
French Open,2022-05-31,Grand Slam,Outdoor,Clay,Quarterfinals,5,Alcaraz C.,Zverev A.,Zverev A.,6,3,4648,7075,1.22,4.33,4-6 4-6 6-4 6-7
French Open,2022-05-31,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Djokovic N.,Nadal R.,5,1,5525,8660,2.75,1.44,6-2 4-6 6-2 7-6
French Open,2022-06-01,Grand Slam,Outdoor,Clay,Quarterfinals,5,Rublev A.,Cilic M.,Cilic M.,7,23,3945,1695,1.72,2.1,7-5 3-6 4-6 6-3 6-7
French Open,2022-06-01,Grand Slam,Outdoor,Clay,Quarterfinals,5,Ruud C.,Rune H.,Ruud C.,8,40,3940,1159,1.44,2.75,6-1 4-6 7-6 6-3
French Open,2022-06-03,Grand Slam,Outdoor,Clay,Semifinals,5,Cilic M.,Ruud C.,Ruud C.,23,8,1695,3940,2.75,1.44,6-3 4-6 2-6 2-6
French Open,2022-06-05,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Ruud C.,Nadal R.,5,8,5525,3940,1.16,5.5,6-3 6-3 6-0
Rosmalen Grass Court Championships,2022-06-06,ATP250,Outdoor,Grass,1st Round,3,Kwon S.W.,Gaston H.,Gaston H.,75,66,844,912,1.28,3.75,2-6 1-6
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Griekspoor T.,Bedene A.,Griekspoor T.,56,161,984,361,1.8,2.0,7-5 7-5
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Van De Zandschulp B.,Ruusuvuori E.,Ruusuvuori E.,29,62,1408,945,1.66,2.2,6-4 2-6 1-6
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Brooksby J.,De Jong J.,Brooksby J.,34,171,1217,347,1.16,5.0,7-6 6-3
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Paul T.,Nakashima B.,Nakashima B.,39,64,1138,932,2.62,1.5,7-6 6-7 6-7
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Khachanov K.,Tabilo A.,Khachanov K.,23,82,1755,763,1.14,5.5,6-3 6-3
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Koepfer D.,Majchrzak K.,Majchrzak K.,96,81,671,774,2.75,1.44,1-6 4-6
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Ivashka I.,Mcdonald M.,Ivashka I.,49,51,1035,1021,1.72,2.1,6-3 6-7 6-1
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Haase R.,Querrey S.,Querrey S.,256,107,216,580,3.0,1.4,3-6 2-6
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Seppi A.,Mannarino A.,70,141,858,466,1.4,3.0,7-6 7-6
Rosmalen Grass Court Championships,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Ebden M.,Van Rijthoven T.,Van Rijthoven T.,432,205,92,298,1.53,2.5,6-7 6-7
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,1st Round,3,Simon G.,Duckworth J.,Simon G.,134,71,481,853,2.1,1.72,6-4 7-6
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Brooksby J.,Gaston H.,Gaston H.,34,66,1217,912,1.25,4.0,6-3 3-6 5-7
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Van Rijthoven T.,Fritz T.,Van Rijthoven T.,205,14,298,2920,4.5,1.2,6-7 7-5 6-4
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Querrey S.,Nakashima B.,Nakashima B.,107,64,580,932,2.5,1.53,6-7 6-7
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Auger-Aliassime F.,Griekspoor T.,Auger-Aliassime F.,9,56,3955,984,1.2,4.5,7-6 7-6
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,De Minaur A.,Mannarino A.,Mannarino A.,22,70,1825,858,1.36,3.2,2-6 3-6
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Ivashka I.,Ruusuvuori E.,Ivashka I.,49,62,1035,945,1.61,2.3,6-4 6-2
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Simon G.,Medvedev D.,Medvedev D.,134,2,481,8160,10.0,1.06,5-7 4-6
Rosmalen Grass Court Championships,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Khachanov K.,Majchrzak K.,Khachanov K.,23,81,1755,774,1.36,3.2,5-7 7-5 7-6
Rosmalen Grass Court Championships,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Gaston H.,Van Rijthoven T.,Van Rijthoven T.,66,205,912,298,1.8,2.0,6-7 4-6
Rosmalen Grass Court Championships,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Mannarino A.,Nakashima B.,Mannarino A.,70,64,858,932,2.0,1.8,6-7 6-1 6-4
Rosmalen Grass Court Championships,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Khachanov K.,Auger-Aliassime F.,Auger-Aliassime F.,23,9,1755,3955,3.4,1.33,6-7 4-6
Rosmalen Grass Court Championships,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Medvedev D.,Ivashka I.,Medvedev D.,2,49,8160,1035,1.2,4.5,7-6 6-4
Rosmalen Grass Court Championships,2022-06-11,ATP250,Outdoor,Grass,Semifinals,3,Auger-Aliassime F.,Van Rijthoven T.,Van Rijthoven T.,9,205,3955,298,1.14,5.5,3-6 6-1 6-7
Rosmalen Grass Court Championships,2022-06-11,ATP250,Outdoor,Grass,Semifinals,3,Medvedev D.,Mannarino A.,Medvedev D.,2,70,8160,858,1.22,4.33,7-5 7-5
Rosmalen Grass Court Championships,2022-06-12,ATP250,Outdoor,Grass,The Final,3,Medvedev D.,Van Rijthoven T.,Van Rijthoven T.,2,205,8160,298,1.14,5.5,4-6 1-6
Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3,Bonzi B.,Lopez F.,Bonzi B.,58,113,971,537,1.3,3.5,6-4 6-1
Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3,Altmaier D.,Otte O.,Otte O.,59,61,965,945,3.4,1.33,6-7 6-7
Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3,Struff J.L.,Giron M.,Struff J.L.,103,53,613,1011,2.5,1.53,7-5 5-7 7-6
Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3,Sousa J.,Albot R.,Albot R.,63,121,936,520,1.72,2.1,2-6 6-7
Mercedes Cup,2022-06-06,ATP250,Outdoor,Grass,1st Round,3,Sonego L.,Paire B.,Sonego L.,32,80,1260,784,1.36,3.2,7-5 6-2
Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Cressy M.,Stricker D.,Stricker D.,67,200,909,303,1.61,2.3,7-6 6-7 6-7
Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Fucsovics M.,Rodionov J.,Fucsovics M.,55,129,990,492,1.36,3.2,6-7 6-3 6-4
Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Humbert U.,Rinderknech A.,Rinderknech A.,48,60,1044,946,1.4,3.0,6-4 6-7 4-6
Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Murray A.,O Connell C.,Murray A.,68,116,890,531,1.4,3.0,6-4 6-3
Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Lehecka J.,Kyrgios N.,Kyrgios N.,79,78,791,803,4.33,1.22,6-7 3-6
Mercedes Cup,2022-06-07,ATP250,Outdoor,Grass,1st Round,3,Bublik A.,Kudla D.,Bublik A.,42,77,1108,816,1.66,2.2,7-6 7-5
Mercedes Cup,2022-06-08,ATP250,Outdoor,Grass,1st Round,3,Musetti L.,Basilashvili N.,Basilashvili N.,57,26,972,1663,2.3,1.61,5-7 3-6
Mercedes Cup,2022-06-08,ATP250,Outdoor,Grass,2nd Round,3,Bonzi B.,Rinderknech A.,Bonzi B.,58,60,971,946,1.72,2.1,7-6 6-2
Mercedes Cup,2022-06-08,ATP250,Outdoor,Grass,2nd Round,3,Albot R.,Berrettini M.,Berrettini M.,121,10,520,3805,3.75,1.28,2-6 6-4 3-6
Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Otte O.,Shapovalov D.,Otte O.,61,16,945,2531,3.0,1.4,7-6 7-6
Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Struff J.L.,Sonego L.,Sonego L.,103,32,613,1260,2.62,1.5,6-7 6-7
Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Murray A.,Bublik A.,Murray A.,68,42,890,1108,1.66,2.2,6-3 7-6
Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Hurkacz H.,Fucsovics M.,Fucsovics M.,13,55,3258,990,1.4,3.0,5-7 7-6 3-6
Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Tsitsipas S.,Stricker D.,Tsitsipas S.,5,200,6100,303,1.28,3.75,6-3 6-4
Mercedes Cup,2022-06-09,ATP250,Outdoor,Grass,2nd Round,3,Basilashvili N.,Kyrgios N.,Kyrgios N.,26,78,1663,803,3.75,1.28,7-6 4-6 3-6
Mercedes Cup,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Berrettini M.,Sonego L.,Berrettini M.,10,32,3805,1260,1.44,2.75,3-6 6-3 6-4
Mercedes Cup,2022-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Tsitsipas S.,Murray A.,Murray A.,5,68,6100,890,1.61,2.3,6-7 3-6
Mercedes Cup,2022-06-11,ATP250,Outdoor,Grass,Semifinals,3,Berrettini M.,Otte O.,Berrettini M.,10,61,3805,945,1.4,3.0,7-6 7-6
Mercedes Cup,2022-06-11,ATP250,Outdoor,Grass,Semifinals,3,Kyrgios N.,Murray A.,Murray A.,78,68,803,890,1.66,2.2,6-7 2-6
Mercedes Cup,2022-06-12,ATP250,Outdoor,Grass,The Final,3,Berrettini M.,Murray A.,Berrettini M.,10,68,3805,890,1.9,1.9,6-4 5-7 6-3
Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Rune H.,Carreno Busta P.,Carreno Busta P.,28,19,1429,1965,1.72,2.1,3-6 6-7
Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Basilashvili N.,Rublev A.,Basilashvili N.,25,8,1628,4125,4.0,1.25,7-6 6-4
Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Albot R.,Humbert U.,Humbert U.,116,50,524,1009,3.2,1.36,7-6 6-7 5-7
Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Mcdonald M.,Huesler M.A.,Mcdonald M.,53,114,961,529,1.57,2.37,7-6 6-4
Halle Open,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Struff J.L.,Ivashka I.,Ivashka I.,149,42,408,1060,3.2,1.36,6-3 3-6 6-7
Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Korda S.,Garin C.,Korda S.,41,43,1073,1055,1.28,3.75,6-2 6-3
Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Giron M.,Auger-Aliassime F.,Auger-Aliassime F.,60,9,931,3895,5.5,1.14,3-6 7-5 3-6
Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Griekspoor T.,Molcan A.,Griekspoor T.,61,45,914,1046,1.5,2.62,7-6 6-3
Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Cressy M.,Hurkacz H.,Hurkacz H.,63,12,909,3258,3.0,1.4,4-6 6-4 4-6
Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Kyrgios N.,Altmaier D.,Kyrgios N.,65,66,893,868,1.16,5.0,6-3 7-5
Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Bonzi B.,Tsitsipas S.,Tsitsipas S.,52,6,981,4945,3.5,1.3,6-7 6-1 3-6
Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Khachanov K.,Karatsev A.,Khachanov K.,23,38,1710,1093,1.25,4.0,6-7 6-1 6-2
Halle Open,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Kecmanovic M.,Otte O.,Otte O.,30,51,1361,1000,1.8,2.0,6-7 4-6
Halle Open,2022-06-15,ATP500,Outdoor,Grass,1st Round,3,Medvedev D.,Goffin D.,Medvedev D.,1,39,7950,1080,1.2,4.5,6-3 6-2
Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3,Humbert U.,Hurkacz H.,Hurkacz H.,50,12,1009,3258,2.75,1.44,6-7 3-6
Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3,Carreno Busta P.,Korda S.,Carreno Busta P.,19,41,1965,1073,3.2,1.36,6-4 0-6 6-3
Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3,Tsitsipas S.,Kyrgios N.,Kyrgios N.,6,65,4945,893,2.3,1.61,7-5 2-6 4-6
Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3,Auger-Aliassime F.,Mcdonald M.,Auger-Aliassime F.,9,53,3895,961,1.2,4.5,7-6 6-1
Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3,Djere L.,Khachanov K.,Khachanov K.,62,23,911,1710,5.5,1.14,6-7 4-6
Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3,Otte O.,Basilashvili N.,Otte O.,51,25,1000,1628,1.9,1.9,4-6 6-0 7-6
Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3,Ivashka I.,Medvedev D.,Medvedev D.,42,1,1060,7950,5.0,1.16,6-7 3-6
Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3,Bautista Agut R.,Griekspoor T.,Bautista Agut R.,20,61,1858,914,1.57,2.37,6-7 6-4 6-2
Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3,Khachanov K.,Otte O.,Otte O.,23,51,1710,1000,1.61,2.3,6-4 6-7 4-6
Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3,Medvedev D.,Bautista Agut R.,Medvedev D.,1,20,7950,1858,1.33,3.4,6-2 6-4
Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3,Carreno Busta P.,Kyrgios N.,Kyrgios N.,19,65,1965,893,4.0,1.25,4-6 2-6
Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3,Hurkacz H.,Auger-Aliassime F.,Hurkacz H.,12,9,3258,3895,2.5,1.53,7-6 7-6
Halle Open,2022-06-18,ATP500,Outdoor,Grass,Semifinals,3,Otte O.,Medvedev D.,Medvedev D.,51,1,1000,7950,5.5,1.14,6-7 3-6
Halle Open,2022-06-18,ATP500,Outdoor,Grass,Semifinals,3,Hurkacz H.,Kyrgios N.,Hurkacz H.,12,65,3258,893,2.37,1.57,4-6 7-6 7-6
Halle Open,2022-06-19,ATP500,Outdoor,Grass,The Final,3,Medvedev D.,Hurkacz H.,Hurkacz H.,1,12,7950,3258,1.4,3.0,1-6 4-6
Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,De Minaur A.,Opelka R.,De Minaur A.,21,18,1768,2100,1.72,2.1,6-4 6-4
Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Ramos-Vinolas A.,Davidovich Fokina A.,Davidovich Fokina A.,40,44,1080,1050,3.2,1.36,5-7 4-6
Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Draper J.,Fritz T.,Draper J.,99,14,582,2920,2.75,1.44,6-3 6-2
Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Norrie C.,Dimitrov G.,Dimitrov G.,11,22,3455,1740,1.66,2.2,7-6 1-6 4-6
Queen's Club Championships,2022-06-13,ATP500,Outdoor,Grass,1st Round,3,Cilic M.,Broady L.,Cilic M.,17,137,2130,456,1.22,4.33,6-1 4-6 7-5
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Schwartzman D.,Querrey S.,Querrey S.,16,121,2325,512,2.0,1.8,1-6 4-6
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Ruusuvuori E.,Halys Q.,Ruusuvuori E.,56,86,945,715,1.57,2.37,6-4 6-7 6-4
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Jubb P.,Van De Zandschulp B.,Van De Zandschulp B.,227,29,245,1364,2.37,1.57,6-7 6-4 1-6
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Peniston R.,Ruud C.,Peniston R.,180,5,321,5050,3.5,1.3,7-6 7-6
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Martinez P.,Cerundolo F.,Cerundolo F.,49,46,1010,1035,1.72,2.1,3-6 2-6
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Krajinovic F.,Brooksby J.,Krajinovic F.,48,33,1010,1187,2.75,1.44,6-4 6-3
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Evans D.,Berrettini M.,Berrettini M.,31,10,1271,3570,2.75,1.44,3-6 3-6
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Kudla D.,Sonego L.,Kudla D.,82,32,733,1215,2.3,1.61,6-4 3-6 6-4
Queen's Club Championships,2022-06-14,ATP500,Outdoor,Grass,1st Round,3,Tiafoe F.,Wawrinka S.,Wawrinka S.,27,290,1519,169,1.5,2.62,6-7 7-6 6-7
Queen's Club Championships,2022-06-15,ATP500,Outdoor,Grass,1st Round,3,Paul T.,Shapovalov D.,Paul T.,35,15,1113,2473,2.75,1.44,6-4 2-6 6-4
Queen's Club Championships,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3,De Minaur A.,Davidovich Fokina A.,Davidovich Fokina A.,21,44,1768,1050,1.44,2.75,6-4 4-6 5-7
Queen's Club Championships,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3,Van De Zandschulp B.,Dimitrov G.,Van De Zandschulp B.,29,22,1364,1740,3.5,1.3,7-6 6-3
Queen's Club Championships,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3,Draper J.,Ruusuvuori E.,Ruusuvuori E.,99,56,582,945,1.57,2.37,2-6 6-7
Queen's Club Championships,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3,Cilic M.,Bublik A.,Cilic M.,17,37,2130,1105,1.44,2.75,7-6 7-5
